Vaccine,Country Name,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
POL3,Cyprus,97,97,98,98,98,98,97,97,97,99,99,99,99,99,99,97,97,97,97,96
POL3,Czech Republic,98,97,97,97,96,96,98,99,99,99,99,99,99,99,99,97,96,94,96,97
POL3,Denmark,97,97,98,96,95,93,93,87,88,89,90,91,94,94,94,93,94,98,97,97
POL3,Djibouti,46,49,62,68,64,71,72,88,89,89,88,87,81,82,78,84,68,76,84,85
POL3,Dominica,99,99,98,99,99,98,96,93,95,99,99,98,97,96,97,98,99,91,94,99
POL3,Dominican Republic,71,71,74,65,66,86,88,86,86,85,85,84,85,82,90,87,82,80,89,92
POL3,Early-demographic dividend,69.45975032,70.16064337,70.28713568,70.78063301,71.51686741,74.87176751,75.43128526,75.75612343,77.29470991,79.13279576,79.90244055,82.12708814,82.4571544,83.42392429,84.36823937,85.6308443,85.46185202,86.21264961,86.21524863,86.14285219
POL3,East Asia & Pacific,84.57680397,84.32328963,85.01638,86.84249656,86.91991673,86.99319183,90.3910473,90.17735154,94.46109572,94.94437723,93.66983563,94.28142382,95.33362197,95.07298137,94.84493723,94.31304389,93.55280746,94.07366105,93.25856149,92.91034966
POL3,East Asia & Pacific (excluding high income),83.68272766,84.13579303,84.52805008,86.25241112,86.40803352,86.4597504,90.06910165,89.87163346,94.39448414,94.81865251,93.49630736,94.17459919,95.17593902,94.91070652,94.65921675,94.1033624,93.28755076,93.91706483,93.0094836,92.6468618
POL3,East Asia & Pacific (IDA & IBRD countries),83.55841423,83.96500897,84.33392903,86.07873608,86.23473916,86.31529922,89.96009059,89.7537195,94.34987445,94.78083926,93.43276103,94.12141053,95.13247281,94.86390932,94.60897349,94.04596586,93.21866316,93.8558154,92.9361743,92.58034707
POL3,Ecuador,83,90,88,97,90,89,92,95,94,91,88,85,85,87,84,84,79,83,85,85
POL3,"Egypt, Arab Rep.",98,99,97,98,97,98,98,98,97,97,97,96,93,97,94,93,95,94,95,95
POL3,El Salvador,98,94,81,93,90,89,96,99,98,91,89,90,93,92,93,92,95,89,83,81
POL3,Equatorial Guinea,41,43,45,47,49,51,53,55,57,59,61,60,58,57,55,37,55,55,55,55
POL3,Eritrea,82,89,92,95,98,96,94,95,95,95,95,94,94,94,94,95,95,95,95,95
POL3,Estonia,93,94,94,95,95,96,95,95,95,95,94,93,94,94,93,93,93,93,92,91
POL3,Eswatini,87,87,87,87,88,88,88,88,89,89,89,85,92,98,98,84,90,90,90,89
POL3,Ethiopia,55,55,55,55,54,56,59,61,63,65,69,70,70,70,68,76,72,72,72,72
POL3,Euro area,95.05781806,95.74648926,96.10136476,96.10135396,96.60760591,96.07067083,96.57891109,96.61070891,96.60355997,96.23964498,96.47886768,96.5626501,96.70378438,96.4226657,96.13076381,95.32006155,94.78106243,94.80543045,94.7084504,94.78118225
POL3,Europe & Central Asia,93.96593806,94.50165157,93.3926002,91.36536033,94.6787353,95.02148489,95.10460692,95.90726131,95.83017509,95.16835062,94.52212437,94.4038852,95.53490704,95.68583982,93.80149752,94.06813112,93.7614139,93.35513218,94.37958003,94.86039212
POL3,Europe & Central Asia (excluding high income),93.09455752,93.75769372,91.26820302,87.2746385,93.27099434,94.51885753,94.13071104,95.76033443,95.78998084,94.59875614,93.09027434,92.70623034,94.83722832,95.299542,92.14461946,93.20000658,93.07612638,92.46219322,94.49638449,95.41673568
POL3,Europe & Central Asia (IDA & IBRD countries),93.44723777,94.03536067,91.74565646,88.03276778,93.66015026,94.81781425,94.45441436,95.97726416,95.80573432,94.70474446,93.31554816,92.95695877,94.85534405,95.28645647,92.2661554,93.13946395,93.02124825,92.32345363,94.06655464,94.91502921
POL3,European Union,95.74682657,96.2394957,96.45965748,96.42912337,96.84206971,96.42674182,96.85357246,96.75473429,96.47779251,96.18407667,96.33850598,96.16810018,96.39520156,96.0105147,95.84331635,94.84551509,94.45411119,93.94064046,93.82644016,94.0146128
POL3,Faroe Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,Fiji,91,92,94,95,96,97,98,99,99,99,99,99,99,99,99,99,99,99,99,99
POL3,Finland,96,95,95,96,96,97,97,97,97,99,99,99,99,98,98,97,92,89,91,91
POL3,Fragile and conflict affected situations,52.79782066,53.18696466,55.54123653,57.74372852,59.23195774,62.20519419,62.77733748,67.28258129,68.48867116,71.86697981,70.45386635,67.88222608,66.39911309,64.67590555,65.23986307,66.50817101,68.06371661,69.00467252,67.5596433,69.10897091
POL3,France,98,98,97,96,99,98,99,99,99,98,99,99,99,99,98,97,96,96,96,96
POL3,French Polynesia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,Gabon,44,44,44,44,44,44,44,78,81,74,68,75,80,77,68,79,74,74,64,70
POL3,"Gambia, The",84,85,86,87,88,94,94,94,96,97,97,95,98,96,97,96,95,92,93,88
POL3,Georgia,81,83,89,74,66,82,89,88,90,93,88,88,93,94,91,91,92,91,93,94
POL3,Germany,94,96,97,96,96,95,94,95,95,95,94,94,94,93,93,93,93,93,93,93
POL3,Ghana,88,81,80,80,81,85,84,94,92,94,94,91,91,91,94,88,95,94,98,97
POL3,Gibraltar,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,Greece,89,90,92,93,95,96,98,99,99,99,99,99,99,99,99,99,99,99,99,99
POL3,Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,Grenada,97,96,98,98,84,99,91,96,99,99,94,95,98,98,81,99,98,91,96,94
POL3,Guam,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,Guatemala,80,78,82,84,88,87,90,85,96,92,94,88,94,84,65,90,82,81,85,79
POL3,Guinea,47,52,56,61,65,59,53,46,59,60,62,63,56,49,42,47,48,48,48,48
POL3,Guinea-Bissau,52,56,60,65,69,73,74,76,77,78,82,85,87,88,88,89,89,89,89,67
POL3,Guyana,79,90,93,91,91,93,92,94,93,97,95,93,97,98,97,92,94,94,94,97
POL3,Haiti,50,52,54,56,58,60,61,62,64,65,66,67,66,64,63,64,64,64,64,74
POL3,Heavily indebted poor countries (HIPC),56.46935648,56.92866983,61.19447231,64.4840979,66.52793265,70.11472398,71.24792227,73.727771,73.26477262,76.31661469,77.35648558,76.48977846,77.68935052,75.83845739,76.70715593,78.12532954,77.19006748,77.67937775,76.59316091,78.01122823
POL3,High income,93.42682251,91.83708619,92.96735692,93.79776664,94.28726472,94.14470359,94.80844868,94.86698863,95.24323457,95.01107708,94.93438343,95.2085506,95.26799363,95.22990072,95.20896299,94.904406,95.00656184,94.74037851,94.53740945,94.42656895
POL3,Honduras,88,99,95,92,94,98,94,94,93,97,97,97,98,98,98,98,94,89,90,87
POL3,"Hong Kong SAR, China",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,Hungary,99,99,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
POL3,IBRD only,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,Iceland,98,92,95,97,99,95,97,97,98,96,96,95,89,91,90,92,91,89,91,91
POL3,IDA & IBRD total,71.39560306,72.12610307,72.62268857,73.41901664,74.07624909,76.37199813,77.74202979,78.85800523,80.61947292,82.39620086,82.30112125,82.99275576,83.07040853,83.02751949,83.53183429,84.30961325,83.98938657,84.54578401,84.60799516,84.8825298
POL3,IDA blend,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,IDA only,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,IDA total,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,India,57,58,58,57,58,65,66,67,69,73,76,79,79,82,84,86,86,89,90,90
POL3,Indonesia,72,77,80,80,79,79,78,77,83,85,82,81,87,92,90,85,85,88,87,85
POL3,"Iran, Islamic Rep.",99,95,99,99,98,95,99,98,99,99,99,99,99,98,99,98,99,99,99,99
POL3,Iraq,83,80,76,73,69,69,63,74,71,78,74,82,73,76,74,72,77,86,71,85
POL3,Ireland,86,84,83,86,89,90,91,92,93,94,94,95,95,96,96,95,95,95,94,94
POL3,Isle of Man,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,Israel,93,93,91,93,95,95,94,95,94,96,95,94,94,96,95,95,94,98,98,98
POL3,Italy,97,96,96,97,97,97,97,97,96,96,96,96,96,96,95,93,93,95,95,95
POL3,Jamaica,95,99,99,99,97,99,99,94,91,90,94,93,96,86,93,91,99,93,98,96
POL3,Japan,98,81,89,97,97,95,95,97,98,99,98,96,99,99,99,99,99,97,98,98
POL3,Jordan,94,97,95,97,95,95,98,98,98,98,98,98,98,98,98,99,98,99,92,87
POL3,Kazakhstan,96,95,95,99,99,99,99,94,99,99,98,99,98,98,95,98,82,99,98,97
POL3,Kenya,80,77,83,75,73,70,77,76,88,89,90,97,94,94,93,83,88,81,92,87
POL3,Kiribati,90,88,96,79,61,74,86,93,74,84,95,95,92,91,79,80,82,90,93,94
POL3,"Korea, Dem. People's Rep.",93,98,99,99,99,97,98,99,98,98,99,99,99,99,99,99,99,99,99,98
POL3,"Korea, Rep.",99,99,99,94,90,96,98,91,92,95,95,98,99,99,99,98,98,97,98,98
POL3,Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,Kuwait,94,99,99,99,98,99,99,99,99,99,98,99,98,99,94,99,99,99,99,99
POL3,Kyrgyz Republic,99,99,99,98,98,98,93,94,95,96,88,94,94,97,95,97,97,93,92,96
POL3,Lao PDR,57,55,55,52,46,50,56,46,60,67,76,79,78,86,88,80,66,68,67,67
POL3,Late-demographic dividend,89.84470687,89.72320923,89.81023366,90.82384288,90.96768362,91.10966388,95.13535008,94.93735035,97.99725076,98.16564607,97.89126403,97.77284209,97.85220232,97.68737058,97.73877377,98.03726145,95.1721965,95.47069319,96.15698309,96.08864038
POL3,Latin America & Caribbean,91.43350692,91.83922764,92.48357539,93.77216231,92.36339577,92.42597753,93.71852764,93.17332737,93.6220283,93.26188672,92.92990303,92.59401588,92.74256348,87.99360239,88.56870514,91.17122705,84.61041788,82.18667091,84.88897284,84.05356986
POL3,Latin America & Caribbean (excluding high income),91.73959186,91.99239969,93.00476503,94.17518834,92.83953743,93.12751726,94.92888938,94.67069573,94.64181026,94.33395548,94.09017081,93.46037661,94.02650055,88.26479876,88.9412511,91.28029031,84.4386085,82.00142798,86.18868765,84.75729883
POL3,Latin America & the Caribbean (IDA & IBRD countries),91.34498852,91.73270375,92.41214914,93.71946618,92.29342455,92.34696383,93.6609807,93.10444984,93.56313071,93.19343346,92.8578614,92.51697432,92.67747419,87.85318064,88.43370358,91.07050233,84.43326559,81.99004671,84.72155817,83.88464862
POL3,Latvia,96,97,98,98,99,99,96,94,94,94,92,92,91,94,92,94,98,98,96,99
POL3,Least developed countries: UN classification,60.44703041,60.43191799,63.13713968,66.82564336,68.52700162,71.24717474,72.44460392,75.11846183,74.99514583,77.48773965,78.38203422,77.975912,77.929761,75.69582991,77.45181655,78.86168374,77.48968747,77.80079337,77.08923441,78.47456357
POL3,Lebanon,83,80,77,74,74,74,75,75,75,76,77,79,80,81,81,81,81,81,81,81
POL3,Lesotho,82,78,84,90,89,88,88,87,86,89,92,95,93,90,88,85,87,87,87,87
POL3,Liberia,56,54,51,49,47,66,66,67,79,84,71,77,80,80,62,80,84,84,84,74
POL3,Libya,94,94,93,95,97,98,98,98,98,98,98,98,98,96,94,97,97,96,73,73
POL3,Liechtenstein,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,Lithuania,92,97,97,91,90,93,94,95,96,98,95,92,93,93,93,93,94,94,92,92
POL3,Low & middle income,71.29544811,72.04387409,72.57174266,73.35332294,74.02555756,76.34873573,77.75852623,78.9078467,80.63459988,82.42734189,82.34252814,83.01299538,83.13081258,83.04798354,83.56531548,84.31593598,84.02311678,84.60029135,84.76928768,84.99972426
POL3,Low income,55.01965366,55.10085579,57.32807541,60.21512388,62.56236228,66.7246341,68.41837112,71.1950942,70.88834898,73.86983393,75.30222312,73.75796774,74.0425199,71.61799147,72.38160071,74.42831793,73.1934158,73.84210069,73.22910081,74.64498945
POL3,Lower middle income,65.12170171,66.22823022,67.37970427,68.23792556,68.85766668,71.92490565,72.12404924,73.2574112,75.18704366,77.62403953,77.24145362,78.93990197,79.10832216,80.21010004,80.88025677,81.36285269,82.37925076,83.48924166,83.81413735,83.84851155
POL3,Luxembourg,99,99,99,99,99,99,99,96,96,96,96,96,99,99,99,99,99,99,99,99
POL3,"Macao SAR, China",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,Madagascar,58,60,61,65,74,80,83,83,77,76,70,73,71,73,73,71,75,71,76,80
POL3,Malawi,73,86,79,85,94,94,99,88,92,93,86,97,95,89,87,88,83,87,91,94
POL3,Malaysia,98,95,94,96,95,96,95,97,97,97,96,96,97,97,97,99,98,99,99,98
POL3,Maldives,98,97,98,98,96,98,98,98,98,98,97,96,99,99,99,99,99,99,99,99
POL3,Mali,53,56,65,67,70,78,79,76,74,77,77,72,65,57,62,67,72,72,72,72
POL3,Malta,94,95,95,94,89,94,83,76,72,73,76,96,99,99,99,97,97,98,97,97
POL3,Marshall Islands,36,56,80,80,68,88,95,91,96,99,95,88,80,79,77,85,69,79,80,78
POL3,Mauritania,58,75,91,75,68,71,68,75,73,63,52,73,80,80,81,67,73,81,81,81
POL3,Mauritius,88,93,88,99,98,97,98,96,99,99,99,98,98,98,98,98,96,95,98,97
POL3,Mexico,97,97,98,98,98,98,98,98,96,95,95,97,99,83,87,87,96,85,88,82
POL3,"Micronesia, Fed. Sts.",85,79,84,88,82,94,81,79,88,81,85,83,81,81,76,71,68,72,75,78
POL3,Middle East & North Africa,91.6867458,91.09548642,89.71021225,89.13037471,89.64528211,90.38931074,90.70292814,91.73116662,91.44384838,92.28062262,92.08879885,90.50713612,88.20532142,89.83632541,89.23649756,88.38407328,89.41166176,90.12755625,88.13505923,90.35462595
POL3,Middle East & North Africa (excluding high income),91.2878788,90.435483,89.05965457,88.37972037,88.84376653,89.66260189,90.05831924,91.20274417,90.73624799,91.64952522,91.43256094,89.65274162,87.07439798,88.84102482,88.22907101,87.32217381,88.50603826,89.25613213,86.91533237,89.51388064
POL3,Middle East & North Africa (IDA & IBRD countries),91.25703427,90.31991699,88.91792381,88.21093748,88.72019105,89.50290855,89.94195464,91.07037738,90.62970484,91.54150716,91.30446685,89.49439426,86.89406879,88.67577611,88.05600762,87.1360359,88.34027699,89.10258404,86.72487833,89.36377354
POL3,Middle income,73.65546394,74.51856537,74.88514592,75.39830554,75.85374653,77.91728358,79.31224034,80.20849414,82.30195386,83.91046636,83.57751232,84.68606939,84.79094737,85.15871126,85.65567955,86.189917,86.10656228,86.70189791,87.06368721,87.09763443
POL3,Moldova,97,98,98,98,98,99,98,93,96,87,97,96,92,92,92,88,91,90,94,94
POL3,Monaco,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
POL3,Mongolia,94,95,98,98,99,99,98,99,95,96,96,99,99,98,99,99,99,99,99,98
POL3,Montenegro,..,..,..,..,..,..,90,92,95,91,93,95,94,94,91,89,89,87,86,86
POL3,Morocco,95,93,94,91,97,98,97,95,99,99,99,98,99,99,99,99,99,99,99,99
POL3,Mozambique,69,72,76,67,69,71,73,75,74,74,73,77,81,84,88,88,88,88,88,88
POL3,Myanmar,88,77,84,86,92,86,82,84,85,90,90,90,87,76,88,89,89,89,91,90
POL3,Namibia,80,79,78,82,81,86,74,81,83,83,83,85,84,89,88,92,84,83,84,84
POL3,Nauru,27,99,59,66,73,80,90,99,99,99,99,99,79,87,95,91,97,87,90,96
POL3,Nepal,74,73,72,76,80,78,91,82,82,93,83,92,90,92,92,90,85,90,91,92
POL3,Netherlands,97,97,97,98,98,96,96,97,97,97,97,97,97,97,96,95,95,94,93,94
POL3,New Caledonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,New Zealand,82,82,84,86,87,89,89,88,89,92,93,95,93,92,93,92,92,94,93,92
POL3,Nicaragua,85,89,85,86,80,87,88,93,97,99,99,99,99,99,99,99,99,99,99,99
POL3,Niger,41,42,43,44,45,46,52,57,68,71,75,40,71,62,79,83,82,85,79,81
POL3,Nigeria,31,36,40,42,43,45,46,54,60,66,54,48,42,41,40,42,53,55,56,57
POL3,North America,89.83613794,88.9201243,89.8439055,90.77011165,91.9241345,92.07586832,93.14983067,93.46965627,94.1604758,93,92.74802264,93.39563397,92.826798,92.82484442,92.8230741,92.82134071,93.73206304,93.72677587,92.81657139,92.81589355
POL3,North Macedonia,96,91,97,96,95,98,92,96,96,96,95,97,97,98,96,92,95,91,92,92
POL3,Northern Mariana Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,Norway,91,91,93,92,92,91,94,93,94,94,93,94,95,94,93,95,96,96,96,97
POL3,Not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,OECD members,92.46340407,91.51400807,91.77798459,92.15613053,93.66977853,94.16896652,94.76333381,95.21670112,95.11857517,94.75575372,94.63603875,94.95062851,95.56954168,93.39834991,93.70990728,93.62531072,95.09436402,93.21146205,93.57202069,92.79433479
POL3,Oman,99,99,99,99,99,99,98,97,97,96,99,99,99,99,99,99,99,99,99,99
POL3,Other small states,77.41276015,77.22983805,77.50465848,80.11347902,79.96069352,81.4788739,81.15141808,85.51529702,87.26606379,87.20561722,86.98100446,87.2750185,88.90619899,89.22975544,87.71291937,87.39064889,86.97999197,86.90154518,86.48725821,84.67956638
POL3,Pacific island small states,88.04280749,86.85420096,85.66089744,87.41854036,82.72213797,87.51760863,88.68688418,87.7143155,87.55229258,87.68927207,88.12165556,92.33821427,89.82791527,89.09419255,85.79785103,88.04474982,89.05642056,86.27235423,84.61466983,90.48951934
POL3,Pakistan,61,63,64,66,67,63,58,54,53,52,52,63,64,65,69,72,75,75,75,75
POL3,Palau,96,98,99,99,98,98,98,94,92,48,68,98,89,99,95,89,98,97,98,97
POL3,Panama,99,95,99,95,92,88,98,84,86,85,95,91,87,81,80,72,86,81,88,88
POL3,Papua New Guinea,51,52,54,62,59,61,65,68,69,70,61,55,65,62,43,51,48,35,42,42
POL3,Paraguay,86,90,87,86,92,96,98,95,85,82,89,89,89,89,93,93,93,92,88,84
POL3,Peru,93,90,95,95,81,66,94,93,93,92,92,91,94,71,78,88,88,83,83,87
POL3,Philippines,74,76,77,85,85,90,88,87,91,86,78,87,88,84,77,79,72,74,66,66
POL3,Poland,98,98,98,98,99,99,99,99,96,96,96,96,95,95,94,92,92,90,87,87
POL3,Portugal,96,96,96,96,95,93,97,96,97,96,97,97,98,98,98,98,98,98,99,99
POL3,Post-demographic dividend,93.51954744,91.61661341,92.88272092,93.44893695,94.22761778,94.00250757,94.82926013,94.77551496,94.98074567,93.9987925,93.22606756,93.28919244,94.24988272,94.1442637,92.88515037,92.92397775,93.33651041,92.81313161,93.53388697,93.76924073
POL3,Pre-demographic dividend,50.25140178,51.96712426,56.35236453,58.82907575,60.58018023,63.21842333,63.98416512,68.78819822,69.78028476,73.59364184,72.01148598,70.25560523,69.54717371,67.57807965,68.28031042,68.61545929,70.72403067,71.50265266,71.05072427,72.53521202
POL3,Puerto Rico,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,Qatar,91,93,96,93,95,98,95,97,98,98,98,92,93,99,99,99,98,97,98,98
POL3,Romania,99,99,98,97,97,97,97,96,95,95,94,89,92,88,94,89,89,82,86,88
POL3,Russian Federation,97,97,97,97,98,98,98,98,98,98,98,97,98,98,97,97,97,96,96,96
POL3,Rwanda,90,76,85,96,89,95,99,98,97,93,93,93,98,98,98,99,99,98,97,98
POL3,Samoa,98,88,91,90,35,66,49,63,69,61,74,79,82,82,78,81,77,71,31,55
POL3,San Marino,97,97,97,96,96,96,93,92,92,92,91,94,91,88,86,87,88,91,93,90
POL3,Sao Tome and Principe,87,90,92,94,99,97,97,98,99,99,98,96,96,97,95,96,96,95,95,95
POL3,Saudi Arabia,95,97,95,95,96,96,96,96,98,98,98,98,98,98,98,97,97,97,98,97
POL3,Senegal,49,49,60,73,87,84,89,93,87,83,76,89,83,89,85,85,92,91,82,91
POL3,Serbia,98,93,95,89,96,98,97,93,95,97,91,94,93,97,93,95,93,95,96,97
POL3,Seychelles,98,96,99,99,99,99,99,99,99,99,99,99,98,98,99,97,96,97,99,99
POL3,Sierra Leone,46,38,54,66,69,67,65,63,75,81,84,88,91,92,83,86,84,90,93,95
POL3,Singapore,98,95,94,96,95,96,95,97,97,97,96,96,97,97,96,96,96,96,96,96
POL3,Sint Maarten (Dutch part),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,Slovak Republic,98,99,98,98,99,99,99,99,99,99,99,99,99,98,97,96,96,96,96,97
POL3,Slovenia,93,93,93,95,94,95,97,97,97,96,96,96,96,95,95,95,94,94,93,95
POL3,Small states,80.40981039,81.02252736,81.06847414,82.96934017,82.51844739,84.18937409,83.68405929,86.82505839,87.90023658,87.94506554,88.09706192,88.374523,89.68756234,89.35489875,88.25126313,87.84680146,88.00006434,87.12709976,87.53521987,86.21986401
POL3,Solomon Islands,88,88,78,84,89,90,99,89,88,90,84,97,88,85,78,85,89,80,85,93
POL3,Somalia,37,33,40,40,30,35,26,40,40,41,49,49,47,47,47,47,47,47,47,47
POL3,South Africa,71,71,70,70,73,75,79,79,77,75,72,71,69,79,85,85,76,76,74,77
POL3,South Asia,59.85282816,61.22134758,61.15366939,61.50627081,62.45711147,67.74517885,68.10361974,68.31347064,69.59417637,72.51259406,74.28126782,78.2602819,78.12584185,80.43939725,82.40327229,84.48945083,84.96148027,87.08464222,87.75568181,87.74294649
POL3,South Asia (IDA & IBRD),59.85282816,61.22134758,61.15366939,61.50627081,62.45711147,67.74517885,68.10361974,68.31347064,69.59417637,72.51259406,74.28126782,78.2602819,78.12584185,80.43939725,82.40327229,84.48945083,84.96148027,87.08464222,87.75568181,87.74294649
POL3,South Sudan,..,..,..,..,..,..,..,..,..,..,..,66,67,56,52,52,45,48,50,50
POL3,Spain,95,95,98,99,97,96,98,96,97,96,97,97,97,96,97,97,97,95,96,96
POL3,Sri Lanka,99,98,98,98,97,99,98,98,98,97,99,99,99,99,99,99,99,99,99,99
POL3,St. Kitts and Nevis,98,99,96,98,95,99,98,99,97,94,90,98,97,96,95,90,99,96,97,96
POL3,St. Lucia,70,99,90,91,91,95,85,99,96,95,97,99,98,99,99,99,95,80,95,91
POL3,St. Martin (French part),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,St. Vincent and the Grenadines,99,99,99,99,99,93,99,99,99,99,99,96,96,97,97,99,99,99,99,99
POL3,Sub-Saharan Africa,53.68459009,54.43365111,58.30498759,60.42807587,61.63139182,64.10252451,65.43251018,69.6184861,70.63944646,73.8390925,73.01522794,71.21063211,70.88754355,69.52734167,70.29852412,70.98322646,72.01432116,72.35020847,72.41234684,73.38193967
POL3,Sub-Saharan Africa (excluding high income),53.68189027,54.4312573,58.30251427,60.42570075,61.62907718,64.10038391,65.43046036,69.61677997,70.63786712,73.83774522,73.01387906,71.20918259,70.88620178,69.52594435,70.29712738,70.98197488,72.01320056,72.34905334,72.41112263,73.3807844
POL3,Sub-Saharan Africa (IDA & IBRD countries),53.68459009,54.43365111,58.30498759,60.42807587,61.63139182,64.10252451,65.43251018,69.6184861,70.63944646,73.8390925,73.01522794,71.21063211,70.88754355,69.52734167,70.29852412,70.98322646,72.01432116,72.35020847,72.41234684,73.38193967
POL3,Sudan,62,66,60,69,74,78,77,84,85,81,90,93,92,93,94,93,93,95,93,93
POL3,Suriname,70,65,74,74,84,84,84,84,85,85,94,83,79,78,76,78,77,51,81,76
POL3,Sweden,99,99,99,99,99,98,98,98,98,98,98,98,98,98,97,98,98,97,97,98
POL3,Switzerland,95,95,95,95,95,94,94,94,96,96,96,96,96,96,96,96,96,96,96,96
POL3,Syrian Arab Republic,86,83,86,85,84,83,83,83,83,83,83,60,47,50,52,50,48,53,53,60
POL3,Tajikistan,86,84,84,82,82,79,76,85,87,93,95,97,96,97,94,96,97,97,96,97
POL3,Tanzania,64,65,91,97,95,91,91,88,89,88,94,88,90,91,97,93,89,89,82,89
POL3,Thailand,97,97,97,98,98,98,98,98,99,99,99,99,99,99,99,99,99,99,97,97
POL3,Timor-Leste,..,..,38,55,57,55,62,70,79,78,72,66,83,82,76,75,79,83,83,90
POL3,Togo,63,51,58,72,71,80,85,72,80,78,83,85,84,84,82,82,81,76,58,78
POL3,Tonga,95,95,90,98,99,99,99,99,99,99,99,99,95,99,98,96,96,99,99,99
POL3,Trinidad and Tobago,90,91,96,91,94,95,89,90,91,90,91,91,91,94,94,88,84,94,99,93
POL3,Tunisia,97,98,96,95,97,98,99,98,99,99,98,98,95,95,94,93,93,92,90,92
POL3,Turkey,85,88,78,69,85,90,90,96,96,96,97,97,97,98,96,97,98,96,98,99
POL3,Turkmenistan,98,94,99,66,98,99,98,98,96,97,96,97,98,98,98,99,98,99,99,99
POL3,Turks and Caicos Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL3,Tuvalu,82,96,98,93,98,99,97,97,99,85,89,96,97,90,89,96,94,96,89,92
POL3,Uganda,55,56,57,57,58,59,62,70,69,78,79,79,79,78,78,85,88,90,88,92
POL3,Ukraine,99,99,99,99,99,95,99,98,91,74,57,54,72,72,45,51,56,48,71,78
POL3,United Arab Emirates,94,94,94,94,94,94,94,94,94,94,94,95,96,98,99,99,99,96,99,95
POL3,United Kingdom,91,91,91,91,92,91,92,92,92,93,94,95,95,95,95,95,94,94,94,93
POL3,United States,90,89,90,91,92,92,93,93,94,93,93,94,93,93,93,93,94,94,93,93
POL3,Upper middle income,88.57091945,88.4850703,88.42711345,88.63655154,89.09293109,89.45540317,93.39460504,93.77006403,96.18549132,96.14882964,95.87009601,95.799435,95.71204003,94.62551404,94.77099448,95.4170626,93.22666961,92.9271445,93.43569067,93.55877693
